Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Quinyon Mitchell 2024 Optic #282 Blue","Raw","-87.50","-$28.00","$32.00","$4.00 (08/14/2025)","$8.88","$2.50","$32.00","0.00","8","$71.00"
"Paul Pierce 1998 Skybox Molten Metal #91 Metal Smiths - Xplosion","Raw","-87.50","-$17.50","$20.00","$2.50 (11/09/2025)","$9.57","$2.50","$20.00","-12.50","7","$66.97"
"Cam Whitmore 2023 Mosaic #217 Pink","Raw","-87.50","-$8.75","$10.00","$1.25 (12/02/2025)","$4.95","$1.25","$10.00","-61.54","5","$24.77"
"Ricky Pearsall 2024 Optic #284 Pink","Raw","-87.50","-$7.00","$8.00","$1.00 (01/29/2026)","$2.01","$0.99","$8.00","0.00","140","$281.68"
"Harold Fannin Jr. 2025 Optic #284 Blue Scope","Raw","-87.50","-$7.00","$8.00","$1.00 (02/06/2026)","$2.85","$0.99","$8.00","0.00","8","$22.79"
"Kate Martin 2024 Prizm WNBA #126 Pulsar","Raw","-87.50","-$35.00","$40.00","$5.00 (02/01/2026)","$11.95","$2.25","$49.99","0.00","61","$728.77"
"Larry Bird 1993 Topps Finest #2 Refractor","Raw","-87.50","-$69.99","$79.99","$10.00 (01/13/2026)","$48.53","$2.25","$115.00","16.67","35","$1698.50"
"Lamar Jackson 2024 Optic #13 Stars","Raw","-87.50","-$17.50","$20.00","$2.50 (01/31/2026)","$3.91","$0.99","$25.00","0.00","65","$253.91"
"Bucky Irving 2024 Photogenic #178 Rookie Portraits","Raw","-87.49","-$8.75","$10.00","$1.25 (12/29/2025)","$3.00","$0.99","$10.00","4000.00","41","$122.91"
"Kel'el Ware 2024 Hoops #245 Premium Orange","Raw","-87.49","-$15.74","$17.99","$2.25 (12/12/2025)","$6.21","$2.25","$17.99","500.00","6","$37.25"
"Jayden Daniels 2024 Donruss #TR-37 The Rookies","Raw","-87.49","-$18.05","$20.63","$2.58 (02/05/2026)","$11.79","$0.99","$39.00","54.43","1552","$18292.78"
"Scoot Henderson 2023 Revolution #9 Supernova","Raw","-87.49","-$10.49","$11.99","$1.50 (12/10/2025)","$2.29","$0.99","$11.99","-72.55","14","$32.00"
"Marvin Harrison Jr. 2024 Topps Resurgence #W-5 Wired","Raw","-87.49","-$87.48","$99.99","$12.51 (11/27/2025)","$37.75","$12.51","$111.50","0.00","14","$528.49"
"Michael Jordan 1992 Upper Deck #425 All-Star","Raw","-87.49","-$9.62","$10.99","$1.38 (02/04/2026)","$2.63","$0.75","$24.99","109.43","444","$1167.07"
"Nikola Jovic 2022 Optic #224 Premium Box Set","Raw","-87.49","-$8.74","$9.99","$1.25 (11/29/2025)","$6.48","$1.25","$9.99","-44.44","5","$32.41"
"Taylor Hendricks 2023 Prizm #161 Red","Raw","-87.49","-$8.74","$9.99","$1.25 (02/01/2026)","$7.90","$1.25","$17.26","-70.00","6","$47.39"
"Ausar Thompson 2023 Optic #5 The Rookies","Raw","-87.49","-$8.74","$9.99","$1.25 (01/07/2026)","$3.14","$0.99","$9.99","-75.00","5","$15.71"
"John Collins 2017 Optic #182 Shock","PSA 10","-87.49","-$8.74","$9.99","$1.25 (01/09/2026)","$7.94","$1.25","$22.73","-68.75","5","$39.72"
"Ron Holland II 2024 Select #74 Concourse Red","Raw","-87.49","-$8.74","$9.99","$1.25 (01/19/2026)","$4.98","$1.00","$13.15","0.00","19","$94.66"
"Jared Verse 2024 Optic #242 Purple Shock","Raw","-87.49","-$8.74","$9.99","$1.25 (02/06/2026)","$1.67","$0.92","$9.99","0.00","234","$391.92"
"Tyler Shough 2025 Prizm #8 Emergent","Raw","-87.49","-$8.74","$9.99","$1.25 (02/05/2026)","$2.46","$0.99","$9.99","0.00","23","$56.66"
"Xavier Worthy 2024 Prizm Deca #18 Brilliance - Silver","Raw","-87.49","-$8.74","$9.99","$1.25 (01/06/2026)","$4.82","$0.99","$10.00","0.00","14","$67.47"
"Gradey Dick 2023 Contenders Optic #60 Season Ticket - Blue","Raw","-87.49","-$8.74","$9.99","$1.25 (01/22/2026)","$4.77","$0.99","$12.50","900.00","10","$47.74"
"Adonai Mitchell 2024 Optic #203 One Hundred","Raw","-87.49","-$8.74","$9.99","$1.25 (11/07/2025)","$7.57","$1.25","$15.00","0.00","5","$37.83"
"Micah Parsons 2021 Prizm #382 Lazer","Raw","-87.49","-$8.74","$9.99","$1.25 (02/06/2026)","$7.59","$0.99","$20.00","8.96","73","$553.83"
"Quinshon Judkins 2025 Donruss #330 Press Proof Purple","Raw","-87.49","-$8.74","$9.99","$1.25 (02/03/2026)","$2.78","$0.80","$9.99","0.00","80","$222.66"
"Dante Moore 2025 Prizm Draft Picks #164 Silver","Raw","-87.49","-$8.74","$9.99","$1.25 (02/04/2026)","$3.40","$0.99","$9.99","0.00","45","$153.09"
"Roschon Johnson 2023 Donruss #31 The Rookies Autographs (/100)","Raw","-87.49","-$8.74","$9.99","$1.25 (01/13/2026)","$6.27","$1.25","$9.99","-50.00","5","$31.34"
"Bronny James Jr. 2024 Select #179 Premier Level Red Wave","Raw","-87.49","-$8.74","$9.99","$1.25 (01/02/2026)","$4.33","$0.99","$10.50","0.00","18","$77.96"
"Stephon Castle 2024 Prizm Draft Picks #17 Variation - Blue Wave","Raw","-87.49","-$8.74","$9.99","$1.25 (11/09/2025)","$10.25","$1.25","$15.00","266.67","11","$112.74"
"Abdul Carter 2025 Elite #111 Aspirations Shimmer","Raw","-87.49","-$8.74","$9.99","$1.25 (01/28/2026)","$8.04","$1.25","$15.00","0.00","6","$48.24"
"Cooper DeJean 2024 Donruss #305 Press Proof Yellow","Raw","-87.49","-$8.74","$9.99","$1.25 (02/05/2026)","$5.44","$0.99","$14.99","0.00","50","$272.00"
"Shaedon Sharpe 2022 Optic #249 Purple","Raw","-87.49","-$8.74","$9.99","$1.25 (01/21/2026)","$3.43","$0.99","$9.99","-44.12","19","$65.10"
"Nicco Marchiol 2025 Luminance #NIL-NML Future Signatures NIL","Raw","-87.49","-$8.74","$9.99","$1.25 (12/12/2025)","$7.22","$0.99","$12.99","0.00","24","$173.19"
"Cedric Coward 2025 Topps Chrome #261 Base","Raw","-87.49","-$8.74","$9.99","$1.25 (02/06/2026)","$2.71","$0.99","$23.40","0.00","283","$767.88"
"Cedric Coward 2025 Topps Silver Pack #TC-CO 1980-81 Topps Chrome","Raw","-87.49","-$8.74","$9.99","$1.25 (02/05/2026)","$4.56","$0.99","$19.99","0.00","449","$2045.41"
"Omarion Hampton 2025 Mosaic #335 Blue Scope","Raw","-87.49","-$8.74","$9.99","$1.25 (02/02/2026)","$4.52","$0.99","$9.99","0.00","11","$49.75"
"Kyle Trask 2021 Prizm #339 Green Scope","Raw","-87.49","-$8.74","$9.99","$1.25 (10/01/2025)","$6.68","$1.25","$12.00","0.00","6","$40.07"
"Dylan Harper 2024 Bowman Best University #22 Purple Refractor","Raw","-87.49","-$8.74","$9.99","$1.25 (01/11/2026)","$4.92","$0.99","$10.00","0.00","10","$49.21"
"Jalin Hyatt 2023 Optic #279 Electricity","Raw","-87.49","-$8.74","$9.99","$1.25 (09/07/2025)","$6.05","$1.25","$9.99","66.67","5","$30.23"
"Alexandre Sarr 2024 Court Kings #129 Rookies I","Raw","-87.49","-$8.74","$9.99","$1.25 (02/01/2026)","$2.50","$0.99","$15.00","0.00","81","$202.49"
"Toumani Camara 2023 Optic #204 Lime Green","Raw","-87.49","-$8.74","$9.99","$1.25 (01/24/2026)","$6.41","$1.25","$9.99","50.00","6","$38.48"
"Zion Williamson 2019 Mosaic #269 NBA Debut","BGS 9","-87.49","-$8.74","$9.99","$1.25 (02/03/2026)","$4.67","$0.99","$9.99","-40.00","6","$28.05"
"Jayden Reed 2023 Select #38 Concourse Blue","Raw","-87.49","-$8.74","$9.99","$1.25 (10/03/2025)","$5.76","$1.25","$10.51","-70.37","8","$46.12"
"CeeDee Lamb 2020 Select #7 Rookie Selections - Silver","Raw","-87.49","-$8.74","$9.99","$1.25 (12/09/2025)","$6.67","$1.25","$12.00","85.71","13","$86.76"
"Scoot Henderson 2023 Court Kings #16 Acetate Rookies","Raw","-87.49","-$8.74","$9.99","$1.25 (02/05/2026)","$3.49","$0.99","$9.99","-83.67","16","$55.91"
"Haynes King 2025 Bowman Chrome University #142 Refractor (1st)","Raw","-87.49","-$8.74","$9.99","$1.25 (02/06/2026)","$3.05","$0.99","$10.00","0.00","47","$143.33"
"Trey Lance 2021 Absolute #103 Base","Raw","-87.48","-$6.99","$7.99","$1.00 (02/01/2026)","$1.70","$0.99","$7.99","-42.11","11","$18.69"
"Marvin Harrison Jr. 2024 Optic #276 Pink","Raw","-87.48","-$6.99","$7.99","$1.00 (02/05/2026)","$3.96","$0.99","$15.00","0.00","317","$1254.54"
"Quinn Ewers 2025 Elite #116 Green Disco","Raw","-87.48","-$6.99","$7.99","$1.00 (01/20/2026)","$3.83","$0.99","$20.18","0.00","67","$256.80"
"Cooper Flagg 2024 Bowman U Now #51 Base (Print Run: 11,004)","Raw","-87.48","-$34.95","$39.95","$5.00 (01/28/2026)","$7.52","$0.99","$39.95","0.00","121","$910.08"
"Jaylen Wells 2024 Mosaic #240 Orange","Raw","-87.48","-$6.99","$7.99","$1.00 (02/01/2026)","$4.46","$1.00","$8.99","0.00","19","$84.72"
"Kyle Trask 2021 Select #263 Club Level Silver Die-Cut","Raw","-87.48","-$6.99","$7.99","$1.00 (10/09/2025)","$4.33","$1.00","$7.99","0.00","5","$21.67"
"DK Metcalf 2019 Donruss #313 Press Proof Green","Raw","-87.48","-$6.99","$7.99","$1.00 (01/20/2026)","$6.84","$1.00","$15.00","100.00","8","$54.74"
"Larry Fitzgerald 2013 Topps Chrome #2 Blue Wave Refractor","Raw","-87.48","-$6.99","$7.99","$1.00 (01/25/2026)","$3.52","$1.00","$7.99","0.00","5","$17.58"
"Will Levis 2023 Prestige #TS-18 Throwing Stars","Raw","-87.48","-$6.99","$7.99","$1.00 (12/04/2025)","$8.99","$1.00","$15.99","-64.29","5","$44.97"
"Michael Pittman Jr. 2020 Optic #172 Blue Hyper","Raw","-87.48","-$6.99","$7.99","$1.00 (02/01/2026)","$3.68","$0.99","$22.50","-28.57","20","$73.53"
"Brady Cook 2024 Bowman Chrome University #SP-6 Image Variation","Raw","-87.48","-$6.99","$7.99","$1.00 (12/23/2025)","$4.75","$1.00","$9.99","-68.75","5","$23.73"
"Bronny James Jr. 2023 Bowman Chrome University #95 Purple Refractor (1st)","Raw","-87.48","-$6.99","$7.99","$1.00 (01/11/2026)","$3.57","$0.99","$7.99","-74.47","12","$42.81"
"Drake London 2022 Illusions #M-9 Mystique","Raw","-87.48","-$6.99","$7.99","$1.00 (01/30/2026)","$2.13","$0.99","$7.99","0.00","12","$25.54"
"Bucky Irving 2024 Phoenix #166 Base","Raw","-87.48","-$9.29","$10.63","$1.33 (02/01/2026)","$2.82","$0.99","$23.40","0.00","38","$107.30"
"Caleb Williams 2024 Topps Signature Class #AI-6 After Image","Raw","-87.47","-$17.50","$20.00","$2.50 (01/31/2026)","$3.76","$0.50","$69.00","0.00","225","$846.41"
"Zion Williamson 2023 Prizm Deca #14 Red","Raw","-87.47","-$8.73","$9.98","$1.25 (12/07/2025)","$3.14","$1.00","$9.98","-61.90","8","$25.13"
"Luka Doncic 2020 Prizm #32 Tmall Blue Wave","Raw","-87.47","-$16.62","$19.00","$2.38 (11/13/2025)","$7.68","$2.38","$19.00","-63.16","7","$53.76"
"Bronny James Jr. 2024 Prizm #243 Purple Pulsar","Raw","-87.47","-$181.50","$207.50","$26.00 (11/29/2025)","$189.67","$26.00","$300.00","0.00","6","$1138.00"
"Aidan Hutchinson 2022 Select #NI-25 Neon Icons","Raw","-87.47","-$17.45","$19.95","$2.50 (01/26/2026)","$5.43","$1.46","$19.95","-20.83","19","$103.16"
"Carnell Tate 2025 Prizm Draft Picks #68 Silver","Raw","-87.47","-$17.45","$19.95","$2.50 (02/06/2026)","$3.67","$0.99","$19.95","0.00","50","$183.68"
"Malik Nabers 2024 Optic #5 Light It Up","Raw","-87.46","-$8.72","$9.97","$1.25 (02/06/2026)","$2.27","$0.99","$23.34","0.00","286","$649.02"
"Caleb Williams 2024 Topps Finest #61 Common","Raw","-87.45","-$8.71","$9.96","$1.25 (02/03/2026)","$2.81","$0.99","$20.00","0.00","381","$1070.29"
"Keon Coleman 2024 Prizm Deca #14 Downtown Bound","Raw","-87.45","-$6.90","$7.89","$0.99 (12/18/2025)","$3.52","$0.99","$10.00","0.00","15","$52.77"
"Rob Dillingham 2024 Optic #5 The Rookies - Fast Break","Raw","-87.44","-$8.70","$9.95","$1.25 (01/14/2026)","$7.85","$0.99","$24.55","0.00","8","$62.78"
"Jaden McDaniels 2020 Prizm #277 Silver","Raw","-87.42","-$6.95","$7.95","$1.00 (02/06/2026)","$6.00","$0.99","$20.00","-18.92","210","$1259.62"
"Dorian Thompson-Robinson 2023 Contenders #110 Rookie Ticket Auto","Raw","-87.42","-$12.23","$13.99","$1.76 (01/05/2026)","$6.63","$0.99","$14.99","-55.81","19","$125.92"
"Ja'Kobe Walter 2024 Prizm #223 White Sparkle","Raw","-87.42","-$135.50","$155.00","$19.50 (10/17/2025)","$90.35","$19.50","$155.00","0.00","8","$722.78"
"Matas Buzelis 2024 Prizm #252 White","Raw","-87.41","-$354.00","$405.00","$51.00 (01/27/2026)","$187.07","$51.00","$585.00","0.00","41","$7669.86"
"Cooper DeJean 2024 Optic #221 Freedom","Raw","-87.41","-$118.00","$135.00","$17.00 (01/11/2026)","$55.50","$10.50","$135.00","0.00","13","$721.49"
"Joe Milton III 2024 Prizm #354 Pandora","Raw","-87.41","-$59.00","$67.50","$8.50 (12/11/2025)","$46.91","$8.50","$84.99","2000.00","63","$2955.02"
"Jalen Hurts 2020 Chronicles #PA-5 Panini","Raw","-87.40","-$5.90","$6.75","$0.85 (02/06/2026)","$2.62","$0.70","$24.99","83.43","332","$871.35"
"Isaiah Collier 2024 Prizm #227 Fast Break Red","Raw","-87.39","-$27.09","$31.00","$3.91 (11/09/2025)","$15.42","$2.25","$35.00","0.00","10","$154.20"
"Jared McCain 2024 Prizm #222 Orange","Raw","-87.38","-$489.31","$560.00","$70.69 (01/29/2026)","$262.48","$35.00","$560.00","0.00","11","$2887.23"
"Jayden Daniels 2024 Spectra #115 Spectris","Raw","-87.37","-$415.00","$475.00","$60.00 (11/23/2025)","$227.50","$60.00","$475.00","0.00","5","$1137.50"
"Justin Edwards 2023 Topps Chrome McDonald's All-American #CA-JE Chrome Autographs","Raw","-87.37","-$13.97","$15.99","$2.02 (01/18/2026)","$6.93","$0.99","$15.99","-60.44","36","$249.30"
"Jayden Daniels 2024 Select #26 Concourse","Raw","-87.36","-$17.46","$19.99","$2.53 (02/06/2026)","$2.42","$0.63","$30.00","0.00","1981","$4800.43"
"Jalen Williams 2022 Select #282 Courtside","Raw","-87.36","-$6.91","$7.91","$1.00 (08/18/2025)","$6.84","$1.00","$18.00","-18.52","22","$150.49"
"Reed Sheppard 2024 Prizm #268 Blue","Raw","-87.35","-$148.50","$170.00","$21.50 (02/04/2026)","$62.83","$15.50","$170.00","0.00","33","$2073.50"
"Bronny James Jr. 2024 Prizm #243 Fast Break Orange","Raw","-87.35","-$72.50","$83.00","$10.50 (02/05/2026)","$66.84","$8.50","$103.50","0.00","26","$1737.96"
"Justin Fields 2021 Prizm #334 Hyper","PSA 9","-87.35","-$72.50","$83.00","$10.50 (12/08/2025)","$47.88","$10.50","$83.00","20.00","6","$287.28"
"Kel'el Ware 2024 Prizm #248 Red","Raw","-87.35","-$214.00","$245.00","$31.00 (01/30/2026)","$42.14","$7.50","$245.00","0.00","47","$1980.71"
"VJ Edgecombe 2025 Topps Chrome #253 Basketball Refractor","Raw","-87.34","-$283.87","$325.00","$41.13 (02/06/2026)","$45.90","$18.50","$325.00","0.00","58","$2661.93"
"Stephon Castle 2024 Prizm #234 Pulsar","Raw","-87.33","-$113.77","$130.27","$16.50 (02/03/2026)","$34.69","$10.00","$130.27","0.00","104","$3607.89"
"Ashton Jeanty 2025 Elite #113 Red","Raw","-87.33","-$52.40","$60.00","$7.60 (01/24/2026)","$49.84","$7.60","$120.00","0.00","12","$598.10"
"Jaxson Dart 2025 Prizm Draft Picks #90 Silver","Raw","-87.32","-$10.26","$11.75","$1.49 (02/06/2026)","$8.57","$0.99","$18.00","0.00","93","$797.18"
"Jalen Hurts 2020 Donruss #RGK-JAH Rookie Gridiron Kings","Raw","-87.32","-$6.82","$7.81","$0.99 (02/03/2026)","$5.62","$0.99","$17.50","90.00","76","$427.32"
"Jayden Daniels 2024 Topps Finest #167 Uncommon - Sky Blue Refractor","Raw","-87.31","-$44.53","$51.00","$6.47 (01/23/2026)","$26.25","$6.47","$51.00","0.00","22","$577.40"
"Dillon Gabriel 2025 Mosaic #6 Visionary","Raw","-87.31","-$86.00","$98.50","$12.50 (01/28/2026)","$19.91","$4.15","$98.50","0.00","47","$935.75"
"Marvin Harrison Jr. 2024 Select #4 Select Numbers - Silver","Raw","-87.31","-$6.81","$7.80","$0.99 (11/02/2025)","$3.22","$0.99","$7.80","0.00","9","$28.95"
"Xavier Worthy 2024 Topps Chrome #RA-XWO Rookie Auto","Raw","-87.30","-$91.67","$105.00","$13.33 (01/22/2026)","$37.48","$9.50","$125.50","0.00","205","$7683.97"
"Brian Thomas Jr. 2024 Prizm Deca #148 Red","Raw","-87.30","-$55.00","$63.00","$8.00 (01/24/2026)","$20.99","$2.25","$63.00","0.00","46","$965.76"
"Michael Penix Jr. 2024 Optic #279 Base","Raw","-87.30","-$8.73","$10.00","$1.27 (02/06/2026)","$2.11","$0.72","$21.84","0.00","1497","$3165.23"
"Spencer Rattler 2024 Optic #19 Rookie Recruits - Ice","Raw","-87.29","-$48.01","$55.00","$6.99 (12/28/2025)","$25.55","$6.99","$55.00","0.00","5","$127.73"
"Alexandre Sarr 2024 Prizm #6 Luck of the Lottery - Silver","Raw","-87.29","-$8.72","$9.99","$1.27 (01/20/2026)","$3.26","$0.99","$10.00","0.00","94","$306.47"
"Bo Nix 2024 Topps Resurgence #C-8 Conductors","Raw","-87.29","-$8.72","$9.99","$1.27 (02/05/2026)","$2.36","$0.99","$19.99","0.00","268","$631.30"
"Dalvin Cook 2017 Prizm #231 Silver","Raw","-87.29","-$8.72","$9.99","$1.27 (01/29/2026)","$3.75","$0.99","$18.00","5.13","41","$153.88"
"Ryan Williams 2025 Prizm Draft Picks #151 Purple Ice","Raw","-87.29","-$18.33","$21.00","$2.67 (02/04/2026)","$5.69","$1.00","$21.00","0.00","13","$73.97"
"Rob Dillingham 2024 Court Kings #11 Paint by Numbers","Raw","-87.28","-$70.70","$81.00","$10.30 (10/08/2025)","$33.82","$10.30","$81.00","0.00","11","$372.02"
"Jalin Hyatt 2023 Optic #279 Rated Rookie Autographs - Blue","Raw","-87.28","-$10.91","$12.50","$1.59 (01/30/2026)","$8.96","$1.59","$20.49","0.00","12","$107.57"
"Zaccharie Risacher 2024 Prizm Black #181 White","Raw","-87.28","-$20.51","$23.50","$2.99 (01/13/2026)","$10.45","$2.99","$23.50","0.00","10","$104.47"
"Brock Bowers 2024 Prizm #20 Prizmatic - Silver","Raw","-87.28","-$20.51","$23.50","$2.99 (01/28/2026)","$3.24","$0.99","$23.50","180.00","126","$408.66"
"Ladd McConkey 2024 Topps Chrome #RA-LM Rookie Auto - Green Refractor","Raw","-87.27","-$48.00","$55.00","$7.00 (01/14/2026)","$42.09","$7.00","$68.00","0.00","18","$757.57"
"Jayden Daniels 2024 Select #217 Club Level Silver Die-Cut","Raw","-87.27","-$48.00","$55.00","$7.00 (02/04/2026)","$15.97","$1.00","$55.00","0.00","223","$3560.97"
"JJ McCarthy 2024 Optic #235 Blue","Raw","-87.27","-$120.00","$137.50","$17.50 (01/18/2026)","$110.68","$17.50","$175.00","0.00","14","$1549.50"
"Jalen McMillan 2024 Topps Chrome #RA-JM Rookie Auto","Raw","-87.25","-$17.11","$19.61","$2.50 (01/29/2026)","$9.02","$0.99","$23.99","0.00","112","$1009.82"
"Spencer Rattler 2024 National Treasures #CM-SRR Century Materials","Raw","-87.25","-$17.45","$20.00","$2.55 (11/18/2025)","$11.21","$2.55","$26.00","0.00","14","$156.88"
"Michael Penix Jr. 2024 Prizm Deca #16 Purple","Raw","-87.23","-$184.50","$211.50","$27.00 (12/21/2025)","$135.88","$27.00","$211.50","0.00","27","$3668.76"
"Tank Dell 2023 Prizm #341 Black & White Checker","Raw","-87.23","-$16.74","$19.19","$2.45 (02/05/2026)","$16.10","$2.45","$25.57","-81.94","13","$209.25"
"Terrence Shannon Jr. 2024 Prizm #224 China Variation","Raw","-87.23","-$12.64","$14.49","$1.85 (01/20/2026)","$6.53","$0.99","$14.49","0.00","23","$150.14"
"Braelon Allen 2024 Donruss #RJA-BAL Rookie Phenom Jersey Autographs","Raw","-87.23","-$17.01","$19.50","$2.49 (11/30/2025)","$12.04","$2.49","$19.50","0.00","13","$156.51"
"Angel Reese 2024 Prizm Monopoly WNBA #68 Silver","Raw","-87.23","-$6.76","$7.75","$0.99 (01/26/2026)","$3.69","$0.99","$10.50","800.00","81","$298.52"
"Justin Fields 2021 Prizm #334 Purple","PSA 9","-87.22","-$78.50","$90.00","$11.50 (12/09/2025)","$60.91","$11.50","$100.00","-15.38","11","$670.01"
"Zaccharie Risacher 2024 Prizm #265 Pink","Raw","-87.22","-$78.50","$90.00","$11.50 (12/18/2025)","$42.02","$11.50","$90.00","0.00","23","$966.36"
"Jaylen Wells 2024 Optic #252 Lime Green","Raw","-87.22","-$6.75","$7.75","$0.99 (12/03/2025)","$5.27","$0.99","$10.00","0.00","9","$47.42"
"Brian Thomas Jr. 2024 Contenders Optic #103 Rookie Ticket Auto","Raw","-87.22","-$211.50","$242.50","$31.00 (01/30/2026)","$63.64","$3.99","$242.50","0.00","123","$7827.95"
"Michael Penix Jr. 2024 Prizm #378 Black & White Checker","PSA 9","-87.21","-$170.50","$195.50","$25.00 (01/26/2026)","$111.01","$21.17","$290.00","0.00","21","$2331.23"
"Dalton Knecht 2024 Select #186 Premier Level Orange","Raw","-87.21","-$37.50","$43.00","$5.50 (01/01/2026)","$19.63","$5.50","$48.00","0.00","14","$274.77"
"Dalton Knecht 2024 Court Kings #192 Rookies III","Raw","-87.21","-$37.50","$43.00","$5.50 (01/22/2026)","$11.88","$0.99","$45.00","0.00","82","$974.43"
"Jeremiah Fears 2025 Topps #HS-17 Hardwood Stars","Raw","-87.20","-$163.50","$187.50","$24.00 (02/01/2026)","$73.83","$19.00","$225.00","0.00","52","$3839.15"
"Cameron Brink 2024 Prizm WNBA #7 Groovy","Raw","-87.19","-$22.67","$26.00","$3.33 (02/05/2026)","$5.71","$0.99","$27.02","0.00","546","$3117.34"
"Jayden Daniels 2024 Elite #4 Extra Edition","PSA 10","-87.19","-$139.50","$160.00","$20.50 (12/11/2025)","$60.32","$15.00","$160.00","53.33","23","$1387.35"
"Michael Penix Jr. 2024 Select #235 Club Level Tri-Color","Raw","-87.18","-$68.00","$78.00","$10.00 (01/18/2026)","$42.19","$10.00","$79.00","0.00","17","$717.26"
"Zaccharie Risacher 2024 Select #86 Concourse Light Blue","Raw","-87.18","-$17.00","$19.50","$2.50 (01/27/2026)","$6.87","$0.99","$20.50","0.00","46","$315.93"
"Aidan O'Connell 2023 Contenders #101 Rookie Ticket Auto - Playoff Ticket","Raw","-87.18","-$34.00","$39.00","$5.00 (02/06/2026)","$12.17","$4.25","$39.00","-30.43","16","$194.73"
"Will Anderson Jr. 2023 Mosaic #ND-19 NFL Debut","Raw","-87.18","-$8.50","$9.75","$1.25 (02/06/2026)","$2.44","$0.68","$20.00","-34.09","29","$70.63"
"Amen Thompson 2023 Noir #158 Rookies Association Edition - Holo Silver","Raw","-87.18","-$68.00","$78.00","$10.00 (11/04/2025)","$39.68","$10.00","$78.00","-33.33","6","$238.05"
"DaRon Holmes II 2024 Prizm #235 White","Raw","-87.18","-$14.82","$17.00","$2.18 (01/04/2026)","$10.33","$0.99","$25.55","0.00","14","$144.62"
"Randy Moss 1998 Fleer Ultra #406 Base","Raw","-87.18","-$6.73","$7.72","$0.99 (02/05/2026)","$9.84","$0.99","$20.00","10.00","66","$649.62"
"Shannon Sharpe 2000 Topps Chrome #178 Refractor","Raw","-87.18","-$6.73","$7.72","$0.99 (11/23/2025)","$2.71","$0.99","$7.72","700.00","8","$21.64"
"DJ Lagway 2024 Bowman Chrome University #63 Refractor (1st)","Raw","-87.18","-$6.73","$7.72","$0.99 (02/01/2026)","$7.06","$0.99","$19.00","-2.80","139","$980.81"
"Wendell Carter Jr. 2018 Prizm #80 Blue Ice","PSA 10","-87.18","-$346.67","$397.67","$51.00 (01/05/2026)","$336.50","$51.00","$450.00","100.00","8","$2692.00"
"Deebo Samuel 2019 Prizm #346 Lazer","Raw","-87.17","-$26.15","$30.00","$3.85 (12/30/2025)","$14.55","$3.85","$30.00","-56.25","7","$101.83"
"Cooper DeJean 2024 Prizm #321 Orange Wave","Raw","-87.16","-$64.50","$74.00","$9.50 (05/11/2025)","$72.86","$9.50","$99.99","133.33","7","$509.99"
"Alexandre Sarr 2024 Prizm Draft Picks #5 Net Marvels","Raw","-87.16","-$13.51","$15.50","$1.99 (01/28/2026)","$8.42","$0.99","$18.50","1700.00","18","$151.64"
"Reed Sheppard 2024 Mosaic #276 City Edition - Fast Break","Raw","-87.16","-$13.51","$15.50","$1.99 (02/04/2026)","$3.24","$0.99","$15.50","0.00","9","$29.17"
"Ja'Kobe Walter 2024 Prizm #223 White","Raw","-87.15","-$22.65","$25.99","$3.34 (01/17/2026)","$13.76","$3.25","$46.00","0.00","21","$288.96"
