Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Ashton Jeanty 2025 Donruss #305 Optic Preview - Red Wave","Raw","14.36","$0.75","$5.25","$6.00 (02/07/2026)","$5.15","$3.75","$6.00","-61.54","5","$25.74"
"TreVeyon Henderson 2025 Mosaic #278 Rookie Variation - Reactive Yellow","Raw","14.29","$0.50","$3.50","$4.00 (02/06/2026)","$3.75","$3.00","$4.25","250.00","7","$26.22"
"Jalen Hurts 2020 Chronicles #PA-5 Panini","Raw","14.29","$0.25","$1.75","$2.00 (02/07/2026)","$1.27","$0.70","$2.00","-57.14","6","$7.63"
"Dwyane Wade 2003 Topps Chrome #115 Base","Raw","14.29","$2.50","$17.50","$20.00 (02/05/2026)","$15.75","$10.50","$20.00","25.00","5","$78.75"
"Matthew Golden 2025 Prizm #326 White Disco","Raw","14.29","$1.00","$7.00","$8.00 (02/07/2026)","$7.54","$1.00","$12.00","-27.27","8","$60.36"
"Abdul Carter 2025 Phoenix #4 Phoenician","Raw","14.29","$2.50","$17.50","$20.00 (02/04/2026)","$18.00","$15.00","$20.00","150.00","5","$90.00"
"Michael Jordan 1996 Fleer Ultra #280 Step-It-Up","Raw","14.27","$1.12","$7.87","$8.99 (02/05/2026)","$10.11","$5.00","$22.50","-25.00","9","$90.95"
"JJ McCarthy 2024 Optic #235 Base","Raw","14.22","$0.25","$1.75","$2.00 (02/06/2026)","$1.87","$0.99","$4.00","-15.38","11","$20.59"
"Asa Newell 2025 Topps Chrome #273 X-Fractor","Raw","14.16","$0.16","$1.09","$1.25 (02/07/2026)","$1.48","$0.99","$2.70","2000.00","21","$31.14"
"Nick Emmanwori 2025 Mosaic #321 Base","Raw","14.14","$0.14","$0.99","$1.13 (02/07/2026)","$1.28","$0.99","$2.00","-40.00","6","$7.66"
"Ja Morant 2025 Topps Chrome #RS-10 Rock Stars","Raw","14.14","$3.63","$25.70","$29.33 (02/07/2026)","$28.95","$20.52","$40.00","0.00","14","$405.23"
"Sam Darnold 2018 Prizm #II-3 Instant Impact","Raw","14.10","$0.86","$6.14","$7.00 (02/07/2026)","$6.81","$1.04","$12.00","-24.14","22","$149.89"
"Cooper Flagg 2025 Topps Chrome #LD-11 Loading - Green Geometric Refractor","Raw","14.04","$20.00","$142.50","$162.50 (02/07/2026)","$161.00","$142.50","$209.99","25.00","5","$804.99"
"Cam Ward 2025 Rookies & Stars #29 Airborne - Silver","Raw","14.00","$0.25","$1.75","$2.00 (02/05/2026)","$1.78","$1.25","$2.25","100.00","8","$14.24"
"Derrick Henry 2024 Optic #18 Uptowns","Raw","13.96","$21.13","$151.38","$172.50 (02/07/2026)","$164.10","$120.00","$200.00","-28.57","10","$1641.00"
"Michael Jordan 1994 Flair #326 Base","Raw","13.92","$1.83","$13.17","$15.00 (02/07/2026)","$14.17","$6.50","$18.60","66.67","15","$212.59"
"Kobe Bryant 1996 Fleer Ultra #52 Base","Raw","13.87","$4.67","$33.66","$38.33 (02/07/2026)","$35.02","$19.50","$51.00","-27.27","24","$840.50"
"Shedeur Sanders 2025 Donruss #2 Rated Rookies Throwback","Raw","13.83","$0.27","$1.98","$2.25 (02/07/2026)","$2.22","$0.99","$4.00","357.14","32","$70.97"
"Jaxon Smith-Njigba 2023 Select Draft Picks #7 Concourse Blue","Raw","13.80","$0.73","$5.29","$6.02 (02/06/2026)","$3.15","$0.99","$10.04","28.57","9","$28.39"
"Josh Jacobs 2023 Donruss #D-12 Downtown","Raw","13.74","$30.75","$223.75","$254.50 (02/06/2026)","$243.30","$222.50","$260.00","0.00","5","$1216.50"
"Will Howard 2025 Prizm #367 White Disco","Raw","13.72","$1.42","$10.32","$11.74 (02/07/2026)","$10.59","$7.00","$15.00","-45.65","25","$264.74"
"Matthew Golden 2025 Mosaic #17 Micro Mosaic","Raw","13.70","$13.25","$96.75","$110.00 (02/07/2026)","$103.13","$90.00","$125.00","300.00","8","$825.00"
"Drake Maye 2024 Phoenix #179 Hyper","Raw","13.70","$2.65","$19.35","$22.00 (02/05/2026)","$21.85","$11.50","$26.00","-57.89","8","$174.84"
"Bo Nix 2024 Prizm Draft Picks #F-BN Fearless","Raw","13.69","$0.28","$2.04","$2.33 (02/06/2026)","$2.15","$1.59","$2.50","400.00","5","$10.73"
"Drake Maye 2024 Clearly Donruss #3 Clearly The Rookies","Raw","13.64","$3.00","$22.00","$25.00 (02/07/2026)","$25.40","$22.00","$30.00","25.00","5","$127.00"
"Joel Embiid 2014 Hoops #263 Base","Raw","13.64","$0.38","$2.75","$3.13 (02/06/2026)","$4.56","$2.75","$6.99","28.57","9","$41.08"
"Paolo Banchero 2025 Topps Chrome #PX-14 Paradox","Raw","13.64","$4.50","$33.00","$37.50 (02/06/2026)","$32.80","$26.00","$45.00","-50.00","5","$164.00"
"Larry Nance 1986 Fleer #78 Base","Raw","13.62","$1.26","$9.25","$10.51 (02/07/2026)","$11.08","$8.00","$14.99","100.00","6","$66.50"
"Michael Jordan 1993 Topps Finest #1 Base","PSA 8","13.60","$11.97","$88.03","$100.00 (02/07/2026)","$108.28","$88.03","$137.50","-25.00","9","$974.53"
"Kon Knueppel 2025 Topps Chrome #GR-4 Generation Rising","Raw","13.56","$0.48","$3.55","$4.03 (02/07/2026)","$3.96","$0.99","$13.50","41.67","34","$134.77"
"Jalen Milroe 2025 Phoenix #9 Phoenician","Raw","13.43","$3.73","$27.76","$31.49 (02/06/2026)","$26.61","$15.00","$35.00","125.00","9","$239.52"
"Brandon Miller 2023 Prizm #152 Pink Ice","PSA 10","13.40","$6.50","$48.50","$55.00 (02/06/2026)","$49.20","$40.00","$57.00","0.00","5","$246.00"
"GG Jackson II 2023 Prizm #179 Green","Raw","13.40","$0.28","$2.09","$2.37 (02/04/2026)","$1.86","$0.99","$2.99","200.00","6","$11.13"
"Angel Reese 2024 Rookie Royalty WNBA #12 Downtown","PSA 10","13.35","$79.50","$595.50","$675.00 (02/05/2026)","$611.40","$576.00","$675.00","0.00","5","$3057.00"
"Isaiah Collier 2024 Prizm #227 Orange Ice","Raw","13.35","$0.18","$1.32","$1.50 (02/07/2026)","$1.63","$1.00","$1.99","0.00","7","$11.42"
"Cam Ward 2025 Mosaic #272 Rookie Variation - Blue Scope","Raw","13.33","$1.00","$7.50","$8.50 (02/07/2026)","$8.35","$6.00","$13.99","16.67","7","$58.48"
"Jaxon Smith-Njigba 2023 Prizm #390 Green Wave","Raw","13.33","$2.00","$15.00","$17.00 (02/07/2026)","$15.05","$8.05","$18.99","-26.67","11","$165.54"
"Cedric Coward 2025 Topps Chrome #261 X-Fractor","Raw","13.31","$1.16","$8.68","$9.83 (02/07/2026)","$10.15","$3.25","$23.00","97.17","209","$2120.54"
"Bo Jackson 1988 Topps #327 Base","PSA 8","13.25","$3.22","$24.28","$27.50 (02/07/2026)","$27.12","$16.50","$35.10","0.00","10","$271.24"
"Michael Jordan 1989 Hoops #21 All-Star","PSA 10","13.23","$21.50","$162.50","$184.00 (02/07/2026)","$170.00","$131.50","$217.50","0.00","11","$1870.00"
"Tetairoa McMillan 2025 Mosaic #309 Green","Raw","13.21","$0.18","$1.32","$1.50 (02/06/2026)","$4.56","$1.00","$11.50","42.86","10","$45.65"
"Anthony Edwards 2020 Optic #151 Target Box Set","Raw","13.19","$3.96","$29.99","$33.95 (02/07/2026)","$30.99","$29.99","$33.95","250.00","7","$216.93"
"Drake Maye 2024 Topps Chrome #RA-DMA Rookie Auto","Raw","13.15","$81.33","$618.67","$700.00 (02/07/2026)","$622.46","$456.25","$700.00","16.67","7","$4357.24"
"Victor Wembanyama 2023 Optic #225 Base","Raw","13.13","$0.97","$7.38","$8.35 (02/07/2026)","$7.10","$1.00","$15.00","-14.55","47","$333.69"
"Zion Williamson 2019 Mosaic #209 Base","PSA 10","13.12","$1.45","$11.05","$12.50 (02/05/2026)","$9.58","$5.50","$12.50","-30.00","7","$67.05"
"Quinn Ewers 2025 Donruss #13 Rated Rookies Retro","Raw","13.07","$0.26","$1.99","$2.25 (02/07/2026)","$1.41","$0.99","$2.47","350.00","9","$12.68"
"Jaylin Noel 2025 Prizm #386 White Disco","Raw","13.07","$0.26","$1.99","$2.25 (02/06/2026)","$2.04","$0.99","$2.99","500.00","6","$12.27"
"Trey Murphy III 2021 Optic #178 Holo","Raw","13.07","$0.26","$1.99","$2.25 (02/07/2026)","$2.06","$1.33","$3.45","0.00","6","$12.39"
"Michael Jordan 1998 Upper Deck #175 Checklist","Raw","13.06","$0.18","$1.34","$1.52 (02/05/2026)","$1.93","$1.34","$2.95","25.00","5","$9.66"
"Michael Jordan 1986 Fleer Sticker #8 Base","PSA 6","13.00","$126.50","$973.00","$1099.50 (02/06/2026)","$1019.63","$810.00","$1100.00","700.00","8","$8157.00"
"Kon Knueppel 2025 Topps #204 Rainbow Foilboard","Raw","13.00","$1.73","$13.27","$15.00 (02/07/2026)","$12.94","$4.00","$20.00","-3.45","28","$362.43"
"Adrian Dantley 1986 Fleer #21 Base","Raw","12.99","$0.46","$3.54","$4.00 (02/06/2026)","$7.00","$2.00","$11.95","40.00","7","$48.98"
"Nikola Jokic 2025 Topps Chrome #RS-7 Rock Stars","Raw","12.96","$7.00","$54.00","$61.00 (02/07/2026)","$59.26","$51.88","$67.00","-47.62","11","$651.88"
"Egor Demin 2025 Topps Chrome #258 Pulsar Refractor","Raw","12.92","$0.34","$2.66","$3.00 (02/07/2026)","$2.54","$0.99","$5.99","-41.67","7","$17.77"
"Warren Moon 1986 Topps #350 Base","Raw","12.92","$0.19","$1.50","$1.69 (02/07/2026)","$1.63","$0.99","$1.99","-16.67","5","$8.17"
"Caleb Williams 2024 Prizm #301 Green Wave","Raw","12.89","$2.85","$22.14","$24.99 (02/07/2026)","$23.38","$16.50","$30.00","0.00","8","$187.04"
"Bo Nix 2024 Optic #3 Uptowns","Raw","12.85","$28.75","$223.75","$252.50 (02/06/2026)","$236.49","$210.00","$257.99","44.44","13","$3074.34"
"Cedric Coward 2025 Topps Chrome #NS-CC Next Stop Signatures - Refractor","Raw","12.79","$5.50","$43.00","$48.50 (02/06/2026)","$41.71","$34.00","$56.00","75.00","7","$292.00"
"Caitlin Clark 2024 Prizm WNBA #22 Base","PSA 9","12.72","$4.00","$31.50","$35.50 (02/07/2026)","$33.84","$28.00","$41.00","-11.11","16","$541.52"
"Anthony Edwards 2020 Mosaic #252 National Pride","Raw","12.71","$0.23","$1.77","$2.00 (02/06/2026)","$2.85","$1.30","$12.00","-10.00","9","$25.63"
"Jayden Higgins 2025 Optic #225 Holo","Raw","12.69","$0.25","$2.00","$2.25 (02/07/2026)","$2.05","$0.99","$3.00","150.00","5","$10.24"
"Luther Burden III 2025 Donruss #395 Base","Raw","12.67","$0.19","$1.50","$1.69 (02/07/2026)","$1.63","$0.77","$4.75","-8.33","11","$17.92"
"Ace Bailey 2025 Topps #205 Sandglitter","Raw","12.66","$0.50","$3.99","$4.50 (02/07/2026)","$3.46","$1.00","$5.50","20.00","6","$20.77"
"Christian McCaffrey 2017 Optic #168 Base","Raw","12.64","$2.75","$21.75","$24.50 (02/07/2026)","$23.88","$16.50","$30.00","60.00","8","$191.00"
"JJ McCarthy 2024 Phoenix #185 Base","Raw","12.64","$0.50","$4.00","$4.50 (02/07/2026)","$4.78","$0.99","$17.00","75.00","7","$33.46"
"LeBron James 2025 Topps Chrome #127 Skylight Refractor","Raw","12.56","$2.51","$19.99","$22.50 (02/06/2026)","$21.33","$18.00","$28.00","100.00","6","$127.99"
"Victor Wembanyama 2023 Hoops Premium Stock #3 Attack the Rack","Raw","12.53","$0.50","$3.99","$4.49 (02/07/2026)","$4.70","$1.25","$9.10","42.86","10","$46.98"
"Cooper Flagg 2025 Topps #201 Crackleboard Foil","Raw","12.50","$6.17","$49.33","$55.50 (02/07/2026)","$48.65","$34.00","$60.00","-23.08","20","$972.94"
"Justin Herbert 2020 Prizm #325 Base","PSA 10","12.50","$6.00","$48.00","$54.00 (02/07/2026)","$50.60","$46.01","$55.00","-16.67","5","$253.01"
"Tetairoa McMillan 2025 Optic #20 Uptowns","Raw","12.50","$31.25","$250.00","$281.25 (02/05/2026)","$276.59","$250.00","$295.00","-40.00","6","$1659.56"
"Rome Odunze 2024 Optic #286 Purple Scope","Raw","12.50","$0.25","$2.00","$2.25 (02/07/2026)","$3.43","$2.00","$7.59","66.67","5","$17.14"
"Cam Ward 2025 Mosaic #382 Reactive Purple","Raw","12.50","$0.50","$4.00","$4.50 (02/06/2026)","$4.71","$3.00","$9.50","11.11","10","$47.08"
"Caleb Williams 2024 Donruss #21 Downtown","Raw","12.48","$86.00","$689.00","$775.00 (02/07/2026)","$718.43","$675.00","$775.00","-46.15","7","$5029.00"
"Michael Jordan 1992 Topps Stadium Club #210 Members Choice","PSA 9","12.46","$4.27","$34.23","$38.50 (02/06/2026)","$37.19","$33.00","$40.00","-14.29","6","$223.16"
"Amen Thompson 2023 Prizm #150 Silver","Raw","12.43","$3.87","$31.13","$35.00 (02/07/2026)","$28.07","$15.50","$41.99","18.18","13","$364.93"
"Michael Jordan 1991 Skybox #534 USA (Barcelona '92)","PSA 10","12.41","$17.50","$141.00","$158.50 (02/03/2026)","$158.08","$125.50","$208.50","-57.14","6","$948.50"
"Cam Skattebo 2025 Rookies & Stars #26 Thrillers - Silver","Raw","12.38","$0.54","$4.33","$4.87 (02/07/2026)","$4.34","$0.99","$8.99","22.22","11","$47.71"
"Kon Knueppel 2024 Bowman Chrome University #48 Green Shimmer Refractor (1st)","Raw","12.38","$0.99","$8.00","$8.99 (02/06/2026)","$7.05","$4.50","$8.99","-33.33","8","$56.42"
"Michael Jordan 1996 Skybox Premium #16 Base","Raw","12.36","$1.55","$12.50","$14.05 (02/07/2026)","$13.11","$8.50","$20.49","-11.11","24","$314.59"
"Victor Wembanyama 2023 Phoenix #7 Temple Men","Raw","12.25","$0.49","$4.00","$4.49 (02/07/2026)","$4.83","$1.51","$17.04","-50.00","10","$48.28"
"Tetairoa McMillan 2024 Bowman Best University #BOA-TMC Best of 2024 Autographs - Refractor","Raw","12.23","$3.00","$24.50","$27.50 (02/06/2026)","$28.17","$24.50","$36.01","0.00","6","$169.00"
"Bryce Young 2023 Optic #213 Holo","Raw","12.21","$0.92","$7.58","$8.50 (02/07/2026)","$7.98","$0.99","$17.00","42.86","10","$79.79"
"Chris Mullin 1992 Topps Stadium Club #6 Beam Team","Raw","12.11","$1.07","$8.88","$9.95 (02/07/2026)","$8.76","$5.00","$12.60","75.00","7","$61.30"
"Kon Knueppel 2025 Topps Chrome #NS-KK Next Stop Signatures","Raw","12.11","$27.00","$223.00","$250.00 (02/06/2026)","$224.58","$193.50","$255.00","62.50","13","$2919.49"
"Tyler Shough 2025 Donruss #304 Press Proof Purple","Raw","12.11","$0.27","$2.23","$2.50 (02/07/2026)","$2.46","$1.70","$4.25","60.00","8","$19.67"
"VJ Edgecombe 2025 Topps #203 Gold","Raw","12.10","$4.75","$39.25","$44.00 (02/06/2026)","$40.83","$37.50","$45.00","-25.00","6","$245.00"
"Kon Knueppel 2025 Topps #8B-34 8-Bit Ballers - Holo Foil","Raw","12.04","$0.69","$5.69","$6.37 (02/07/2026)","$5.33","$1.25","$18.50","28.00","32","$170.69"
"Bill Walton 1978 Topps #1 Base","Raw","12.03","$0.48","$3.99","$4.47 (02/07/2026)","$5.11","$2.50","$11.50","0.00","7","$35.79"
"Omarion Hampton 2025 Rookies & Stars #166 Rookies Signatures","Raw","12.02","$2.21","$18.38","$20.59 (02/07/2026)","$18.49","$10.00","$25.00","-37.50","5","$92.47"
"LaMelo Ball 2020 Optic #153 Fanatics Box Set","Raw","12.02","$0.96","$7.99","$8.95 (02/07/2026)","$7.40","$4.25","$9.99","50.00","6","$44.42"
"LeBron James 2003 Upper Deck #LJ1 LeBron's Diary","Raw","12.00","$0.75","$6.25","$7.00 (02/07/2026)","$8.10","$4.00","$15.00","150.00","5","$40.49"
"Caleb Williams 2024 Select #25 Concourse","Raw","11.99","$0.22","$1.87","$2.09 (02/07/2026)","$2.11","$0.99","$7.99","-37.84","46","$97.16"
"Jaxson Dart 2025 Mosaic #288 Rookie Variation - Reactive Blue","Raw","11.98","$2.14","$17.86","$20.00 (02/07/2026)","$16.54","$13.00","$20.00","50.00","9","$148.84"
"Brian Urlacher 2000 Bowman Chrome #178 Base","Raw","11.98","$2.99","$25.00","$27.99 (02/06/2026)","$25.17","$20.00","$30.00","50.00","6","$150.99"
"Zaccharie Risacher 2024 Prizm #265 Silver","Raw","11.97","$0.85","$7.15","$8.00 (02/07/2026)","$6.39","$0.99","$12.00","0.00","16","$102.23"
"Tyler Warren 2025 Prizm #417 Rookie Variation - Silver","Raw","11.94","$1.33","$11.17","$12.50 (02/07/2026)","$9.66","$4.80","$15.00","-8.33","11","$106.28"
"Keyonte George 2023 Select #75 Concourse Blue Cracked Ice","Raw","11.94","$0.16","$1.34","$1.50 (02/06/2026)","$1.57","$1.00","$2.00","66.67","5","$7.83"
"Tyler Warren 2025 Mosaic #15 Micro Mosaic","Raw","11.94","$11.34","$95.00","$106.34 (02/07/2026)","$109.27","$95.00","$127.50","150.00","5","$546.34"
"Ashton Jeanty 2025 Mosaic #287 Rookie Variation - Blue Scope","Raw","11.87","$0.47","$4.00","$4.47 (02/07/2026)","$4.32","$3.75","$5.50","50.00","6","$25.90"
"Nique Clifford 2025 Topps #NA-NC New Applicants Autographs","Raw","11.86","$0.83","$7.00","$7.83 (02/07/2026)","$7.87","$6.00","$10.00","60.00","8","$62.99"
"Jalen Hurts 2020 Select #50 Concourse","Raw","11.73","$0.26","$2.24","$2.50 (02/06/2026)","$2.08","$0.99","$2.99","28.57","9","$18.75"
"Zion Williamson 2019 Prizm #248 Base","PSA 10","11.73","$1.94","$16.58","$18.52 (02/06/2026)","$17.83","$7.50","$29.00","36.36","15","$267.45"
"Joe Dumars 1986 Fleer #27 Base","Raw","11.70","$2.75","$23.50","$26.25 (02/07/2026)","$22.90","$17.00","$28.99","-23.08","10","$228.99"
"Anthony Edwards 2020 Prizm #258 Silver","Raw","11.69","$16.88","$144.37","$161.25 (02/05/2026)","$159.27","$144.37","$175.00","-44.44","5","$796.37"
"Malik Nabers 2024 Topps Signature Class #F-7 Fluidity","Raw","11.64","$0.61","$5.24","$5.85 (02/05/2026)","$5.77","$4.99","$6.50","-37.50","5","$28.83"
"Anthony Edwards 2020 Donruss #201 Base","Raw","11.64","$0.32","$2.72","$3.04 (02/07/2026)","$3.88","$1.25","$17.00","60.00","24","$93.16"
"Victor Wembanyama 2023 Contenders #9 Draft Class Contenders","Raw","11.63","$0.42","$3.58","$4.00 (02/07/2026)","$3.96","$3.00","$5.00","-14.29","6","$23.74"
"Tom Brady 2018 Donruss #183 Base","Raw","11.61","$0.13","$1.12","$1.25 (02/06/2026)","$1.24","$0.99","$1.69","200.00","6","$7.42"
"Jaxon Smith-Njigba 2023 Illusions #21 Shining Stars","Raw","11.61","$0.13","$1.12","$1.25 (02/06/2026)","$1.40","$0.99","$2.00","66.67","5","$6.99"
"Jaxson Dart 2025 Prizm #430 Rookie Variation - Silver","Raw","11.60","$10.35","$89.25","$99.60 (02/06/2026)","$98.34","$70.00","$144.00","-25.00","15","$1475.05"
"Egor Demin 2025 Topps #NA-ED New Applicants Autographs","Raw","11.58","$3.01","$25.99","$29.00 (02/07/2026)","$25.56","$18.00","$35.00","60.00","8","$204.47"
"Victor Wembanyama 2023 Donruss #220 Holo Green Laser","Raw","11.54","$3.32","$28.75","$32.07 (02/05/2026)","$29.31","$20.50","$38.03","27.27","14","$410.41"
"Kyle Monangai 2025 Prizm #348 Silver","Raw","11.54","$1.50","$13.00","$14.50 (02/07/2026)","$13.88","$10.50","$18.00","37.50","11","$152.67"
"Joe Alt 2024 Prizm #353 Silver","Raw","11.53","$0.13","$1.16","$1.29 (02/06/2026)","$1.40","$0.99","$2.25","400.00","5","$7.01"
"CJ Stroud 2023 Contenders #40 Retail","Raw","11.52","$0.28","$2.42","$2.69 (02/05/2026)","$2.41","$0.99","$5.00","-30.00","7","$16.88"
"Lawrence Taylor 2025 Absolute #7 Kaboom! Horizontal","Raw","11.46","$54.50","$475.50","$530.00 (02/07/2026)","$488.63","$430.00","$530.00","-25.00","6","$2931.78"
"Kobe Bryant 1996 Fleer #203 Base","Raw","11.46","$1.92","$16.77","$18.69 (02/07/2026)","$17.19","$8.50","$30.00","33.33","24","$412.64"
"Jaxon Smith-Njigba 2023 Prizm #390 Disco","Raw","11.45","$1.87","$16.30","$18.17 (02/07/2026)","$16.04","$10.50","$25.63","6.25","17","$272.62"
"Jaxon Smith-Njigba 2023 Donruss #BS-10 Bomb Squad","Raw","11.44","$0.67","$5.83","$6.50 (02/07/2026)","$5.31","$0.99","$8.99","-19.05","17","$90.20"
"Victor Wembanyama 2025 Topps Chrome #221 X-Fractor","Raw","11.41","$1.29","$11.34","$12.63 (02/07/2026)","$13.64","$3.40","$36.00","72.73","304","$4146.72"
"Jalen Milroe 2025 Donruss #307 Rated Rookie Autographs - Green","Raw","11.40","$2.51","$21.99","$24.50 (02/04/2026)","$23.25","$15.00","$36.00","-25.00","6","$139.48"
"Cooper Flagg 2025 Topps #NS-1 New School","Raw","11.37","$2.11","$18.59","$20.70 (02/07/2026)","$20.52","$9.38","$31.00","53.85","20","$410.39"
"Dominique Wilkins 1986 Fleer #121 Base","PSA 7","11.37","$8.37","$73.63","$82.00 (02/07/2026)","$74.98","$69.00","$82.00","0.00","6","$449.89"
"Larry Bird 1986 Fleer #9 Base","PSA 8","11.31","$21.50","$190.00","$211.50 (02/05/2026)","$218.14","$190.00","$251.50","16.67","7","$1526.98"
"Victor Wembanyama 2025 Topps Chrome #221 Negative Refractor","Raw","11.31","$6.00","$53.00","$59.00 (02/07/2026)","$54.72","$42.08","$60.00","75.00","7","$383.07"
"Matas Buzelis 2024 Prizm #252 Silver","Raw","11.29","$1.59","$14.05","$15.63 (02/06/2026)","$15.43","$2.50","$25.55","-34.62","17","$262.30"
"Jahmyr Gibbs 2023 Select #198 Premier Level Silver Die-Cut","Raw","11.22","$0.34","$3.00","$3.34 (02/05/2026)","$3.20","$2.97","$4.00","25.00","5","$15.98"
"Dan Marino 1984 Topps #123 Base","PSA 8","11.22","$13.46","$119.99","$133.45 (02/07/2026)","$125.13","$65.00","$169.28","58.33","19","$2377.56"
"Michael Jordan 1992 Topps Archives #52 Base","PSA 9","11.21","$8.55","$76.28","$84.83 (02/07/2026)","$83.04","$56.03","$100.80","0.00","8","$664.31"
"Jonathan Taylor 2025 Absolute #14 Kaboom! Horizontal","Raw","11.17","$50.25","$449.75","$500.00 (02/08/2026)","$468.54","$399.00","$515.00","120.00","11","$5153.99"
"John Stockton 1988 Fleer #115 Base","PSA 9","11.11","$5.00","$45.00","$50.00 (02/08/2026)","$39.66","$12.99","$50.00","0.00","6","$237.99"
"Khaman Maluach 2025 Topps Chrome #PX-28 Paradox","Raw","11.11","$2.00","$18.00","$20.00 (02/07/2026)","$17.42","$10.50","$25.00","0.00","6","$104.54"
"Brock Purdy 2025 Absolute #25 Kaboom! Horizontal","Raw","11.11","$55.00","$495.00","$550.00 (02/07/2026)","$564.16","$495.00","$599.99","-25.00","6","$3384.99"
"Drake Maye 2024 Contenders Optic #70 Base","Raw","11.11","$5.50","$49.50","$55.00 (02/07/2026)","$42.16","$30.00","$56.00","-25.00","9","$379.42"
"Justin Herbert 2020 Chronicles #303 Prestige Update","Raw","11.11","$0.11","$0.99","$1.10 (02/04/2026)","$1.62","$0.99","$2.25","0.00","5","$8.09"
"Drake Maye 2024 Phoenix #179 Base","Raw","11.10","$0.33","$2.94","$3.27 (02/07/2026)","$3.20","$0.99","$20.00","-11.85","119","$380.44"
"Scottie Pippen 1988 Fleer #20 Base","Raw","11.08","$1.91","$17.25","$19.17 (02/07/2026)","$18.29","$5.00","$30.00","-5.56","17","$311.00"
"Bo Nix 2024 Elite #13 Rookie Elitist","Raw","11.06","$0.99","$9.00","$9.99 (02/05/2026)","$9.10","$7.50","$10.00","150.00","5","$45.48"
"Ashton Jeanty 2025 Donruss #305 Optic Preview - Red Pandora","Raw","11.04","$1.49","$13.50","$14.99 (02/05/2026)","$15.37","$13.50","$19.99","-25.00","6","$92.21"
"Jaxson Dart 2025 Donruss #400 Optic Preview - Red Pandora","Raw","11.01","$4.57","$41.50","$46.07 (02/05/2026)","$45.51","$22.00","$62.99","-27.27","8","$364.06"
"Kobe Bryant 1998 Skybox Premium #205 Ninety Fine","Raw","10.99","$0.99","$9.00","$10.00 (02/07/2026)","$10.34","$5.00","$17.90","-46.15","7","$72.40"
"Drake Maye 2024 Prizm #4 Emergent - No Huddle","Raw","10.87","$5.00","$46.00","$51.00 (02/07/2026)","$51.60","$41.00","$60.00","150.00","5","$258.00"
"Michael Jordan 1986 Fleer #57 Base","PSA 6","10.86","$695.00","$6400.00","$7095.00 (02/07/2026)","$6615.83","$6200.00","$7095.00","100.00","6","$39695.00"
"Cooper Flagg 2025 Topps Midnight #DMR-CF Dark Marks Rookie Signatures","Raw","10.85","$175.00","$1612.50","$1787.50 (02/07/2026)","$1945.83","$1450.00","$3150.00","0.00","6","$11675.00"
